docname,from,to,pre,keyword,post,pattern
doc_2010,111,111,Som jeg har sagt i mine tidligere svar,Petroleumstilsynet,har fulgt Goliat tett fra starten og stadig,petroleum*
doc_2010,127,127,stadig tettere de siste par <c3><a5>rene N<c3><a5> har,Petroleumstilsynet,g<c3><a5>tt til det skritt <c3><a5> stenge noe som,petroleum*
doc_2010,164,164,alvoret i saken Jeg har tillit til at,Petroleumstilsynet,f<c3><b8>lger opp Goliat p<c3><a5> en god m<c3><a5>te og,petroleum*
doc_2071,150,150,er riktig at Norge har tjent godt p<c3><a5>,petroleumsvirksomheten,Verdiene fra v<c3><a5>re olje og gassressurser har gitt,petroleum*
doc_2076,49,49,vi skal ikke gj<c3><b8>re enten<e2><80><93>eller N<c3><a5>r det gjelder,petroleumspolitikken,opplever jeg at den har bred forankring i,petroleum*
doc_2095,404,404,trekker nordover som f<c3><b8>lge av varmere vann og,petroleumsn<c3><a6>ringen,<c3><b8>ker ogs<c3><a5> sin aktivitet i nord da mye,petroleum*
doc_2095,416,416,aktivitet i nord da mye av de uoppdagede,petroleumsressursene,ligger i de nordlige delene av kloden Cruisetrafikk,petroleum*
doc_2098,104,104,<c3><98>rsal Johansen <e2><80><93> ta til orde for at,petroleumsvirksomhet,er en mulig ny n<c3><a6>ringsvei p<c3><a5> <c3><b8>ygruppen Er,petroleum*
doc_2099,52,52,lokalsamfunnet Jeg har selvsagt ikke tatt stilling til,petroleumsvirksomhet,i Arktis som en del av denne planen,petroleum*
doc_2113,170,170,en sentral del av dette Statens del av,petroleumsformuen,definert som n<c3><a5>verdien av statens netto kontantstr<c3><b8>m fra,petroleum*
doc_2113,179,179,definert som n<c3><a5>verdien av statens netto kontantstr<c3><b8>m fra,petroleumsvirksomheten,ble i nasjonalbudsjettet for ansl<c3><a5>tt til mrd kr,petroleum*
doc_2113,236,236,for bl.a statens framtidige samlede netto kontantstr<c3><b8>m fra,petroleumsvirksomheten,Usikkerheten i anslagene <c3><b8>ker over tid bl.a ettersom,petroleum*
doc_2113,278,278,han et anslag p<c3><a5> statens netto kontantstr<c3><b8>m fra,petroleumsvirksomheten,i med en oljepris p<c3><a5> dollar per fat,petroleum*
doc_2113,343,343,nasjonalbudsjettet Beregnet p<c3><a5>l<c3><b8>pt netto kontantstr<c3><b8>m fra staten fra,petroleumsvirksomheten,i er med disse forutsetningene beregnet til dr<c3><b8>yt,petroleum*
doc_2118,29,29,fra nye felt og viser hvor s<c3><a5>rbar ny,petroleumsvirksomhet,i dag er med hensyn til olje og,petroleum*
doc_2119,10,10,Terje S<c3><b8>viknes Som sagt innledningsvis bygger beskatningen av,petroleumsvirksomheten,p<c3><a5> samme system som for <c3><b8>vrig n<c3><a6>ringsliv bortsett,petroleum*
doc_2119,51,51,fulgt opp m<c3><a5>tte man ha redusert skatteniv<c3><a5>et for,petroleumsvirksomheten,for <c3><a5> redusere risikoen som han p<c3><a5>peker her,petroleum*
doc_2141,487,487,og det er ingen programsatsing p<c3><a5> teknologioverf<c3><b8>ring fra,petroleum,til nye n<c3><a6>ringer Hovedkonsekvensen av dette budsjettet blir,petroleum*
doc_2142,317,317,ledende havnasjoner Innen b<c3><a5>de maritim n<c3><a6>ring sj<c3><b8>mat og,petroleumsn<c3><a6>ringen,er det et stort vekstpotensial i samarbeid og,petroleum*
doc_2144,45,45,H<c3><b8>yre p<c3><a5> at vi var for avhengige av,petroleumssektoren,og vi understreket at det var behov for,petroleum*
doc_2144,93,93,blir noen tvil Vi lever av verdiskaping fra,petroleumssektoren,og skal leve av det i lang tid,petroleum*
doc_2152,180,180,mener at klimapolitikken ikke har noen betydning for,petroleumspolitikken,som representanten Heggelund har sagt er det spesielt,petroleum*
doc_2160,113,113,behov ser dere n<c3><a5>r det gjelder teknologioverf<c3><b8>ring fra,petroleumsn<c3><a6>ringen,i <c3><a5>rene som kommer,petroleum*
doc_2161,116,116,bidra til at man overf<c3><b8>rer teknologi bl.a fra,petroleumssektoren,til maritim n<c3><a6>ring og marine n<c3><a6>ringer Denne havsatsingen,petroleum*
doc_2161,152,152,utvikle nye arbeidsplasser innenfor havn<c3><a6>ringen og der er,petroleumssektoren,selvf<c3><b8>lgelig helt avgj<c3><b8>rende,petroleum*
doc_2164,348,348,alternative budsjett inn mill kr fordelt mellom Arbeidstilsynet,Petroleumstilsynet,<c3><98>kokrim Skatteetaten treparts bransjeprogram regionale verneombud og et,petroleum*
doc_2170,722,722,satsingen over p<c3><a5> andre n<c3><a6>ringer og et nytt,petroleumsskatteregime,som tar inn over seg en ny virkelighet,petroleum*
doc_2181,29,29,skatt ikke er de samme Det betyr at,petroleumsskattesystemet,ikke er n<c3><b8>ytralt Petroleumsskattesystemet er slik utformet at,petroleum*
doc_2181,33,33,samme Det betyr at petroleumsskattesystemet ikke er n<c3><b8>ytralt,Petroleumsskattesystemet,er slik utformet at noe som er ul<c3><b8>nnsomt,petroleum*
doc_2185,20,20,svar fra H<c3><b8>yres representant Soleim om skjevhetene i,petroleumsskattesystemet,men jeg fikk ikke svar Derfor pr<c3><b8>ver jeg,petroleum*
doc_2185,70,70,fat etter skatt <c2><bb> Viser ikke dette at,petroleumsskattesystemet,er utformet slik at et oljefelt kan gi,petroleum*
doc_2196,457,457,forbruk av olje og gass vil p<c3><a5>virke norsk,petroleumssektor,ogs<c3><a5> n<c3><a5>r det kan se ut som investeringsviljen,petroleum*
doc_2197,175,175,klare denne omstillingen men vi m<c3><a5> begynne n<c3><a5>,Petroleumssektoren,er og forblir v<c3><a5>r viktigste n<c3><a6>ring og den,petroleum*
doc_2199,146,146,kan en sikre en l<c3><b8>nnsom framtid for norsk,petroleumsindustri,Derfor legger regjeringen opp til en politikk som,petroleum*
doc_2199,439,439,vil tilrettelegge for en fortsatt positiv utvikling av,petroleumsn<c3><a6>ringen,Regjeringen har gjennomf<c3><b8>rt store satsinger p<c3><a5> karbonfangst og,petroleum*
doc_2203,391,391,tilbakeskritt p<c3><a5> karbonfangst og lagring en flom av,petroleumssubsidier,og rekordinvesteringer i asfalt I den innstillingen vi,petroleum*
doc_2205,348,348,kraftforedlende industri maritim n<c3><a6>ring marin n<c3><a6>ring skogn<c3><a6>ringene og,petroleumsindustrien,Her m<c3><a5> prosjekt med milj<c3><b8>fotavtrykk styrkes I v<c3><a5>rt,petroleum*
doc_2206,253,253,ingen motsetnad mellom framleis <c3><a5> driva med l<c3><b8>nsam,petroleumsverksemd,og <c3><a5> ha ein ambisi<c3><b8>s klimapolitikk Men inntektene,petroleum*
doc_2212,40,40,retning for verken milj<c3><b8>l<c3><b8>nnsomhet eller veien videre for,petroleumsindustrien,Det virker som om regjeringen overlater til gode,petroleum*
doc_2215,224,224,for st<c3><b8>rre utslipp er betydelig og bekymrer b<c3><a5>de,Petroleumstilsynet,Fiskeridirektoratet og Havforskningsinstituttet Det burde bekymre mange flere,petroleum*
doc_2228,176,176,De Gr<c3><b8>nne burde g<c3><a5> i seg selv SVs,petroleumsretorikk,har falt helt igjennom Etter en h<c3><b8>st hvor,petroleum*
doc_2228,318,318,p<c3><a5> milj<c3><b8> og energifeltet bl.a n<c3><a5>r det gjelder,petroleum,<e2><80><93> den ene dagen petroleumsn<c3><a6>ringens beste venn den,petroleum*
doc_2228,323,323,n<c3><a5>r det gjelder petroleum <e2><80><93> den ene dagen,petroleumsn<c3><a6>ringens,beste venn den andre dagen slutt p<c3><a5> tidligkontrakter,petroleum*
doc_2246,132,132,nasjonalt g<c3><a5>r opp eller ned er aktiviteten innenfor,petroleumssektoren,Da er det vedtak som er gjort langt,petroleum*
doc_2246,173,173,<c3><a5> satse mill kr p<c3><a5> lavere utslipp innenfor,petroleumssektoren,ogs<c3><a5> v<c3><a6>re avgj<c3><b8>rende i <c3><a5>rene framover,petroleum*
doc_2251,18,18,med p<c3><a5> <c3><a5> sikre en forutsigbar og stabil,petroleumspolitikk,Dette har v<c3><a6>rt avgj<c3><b8>rende for den suksesshistorien n<c3><a6>ringen,petroleum*
doc_2251,82,82,p<c3><a5>g<c3><a5>r en debatt i Arbeiderpartiet hvor rammevilk<c3><a5>r for,petroleumsn<c3><a6>ringen,diskuteres Og om det gj<c3><b8>r det mener representanten,petroleum*
doc_2254,21,21,at det var litt mer usikkerhet om Arbeiderpartiets,petroleumspolitikk,enn det det faktisk er Dagens petroleumsskatteregime gj<c3><b8>r,petroleum*
doc_2254,28,28,Arbeiderpartiets petroleumspolitikk enn det det faktisk er Dagens,petroleumsskatteregime,gj<c3><b8>r at staten tar den st<c3><b8>rste <c3><b8>konomiske risikoen,petroleum*
doc_2258,84,84,av nye teknologier inneb<c3><a6>rer en betydelig risiko for,petroleumsnasjonen,Norge Det er ogs<c3><a5> noe som H<c3><b8>yre tar,petroleum*
doc_2274,47,47,i merknadene at dette var en milep<c3><a6>l for,petroleumsn<c3><a6>ringen,at n<c3><a6>ringen trengte langsiktighet De skr<c3><b8>t av Enis,petroleum*
doc_2286,80,80,utslipp I Norge <c3><b8>nsker Milj<c3><b8>partiet <c3><a5> fase ut,petroleumsproduksjonen,i l<c3><b8>pet av de neste <c3><a5>rene noe som,petroleum*
doc_2295,8,8,Lars Haltbrekken SV Jeg vil inn p<c3><a5>,petroleumsskatteregimet,I statsr<c3><a5>dens l<c3><b8>nnsomhetsberegning for Goliat-feltet sendt til energi,petroleum*
doc_2325,55,55,i oljeprisen og auka arbeidsl<c3><b8>yse spesielt knytt til,petroleumsn<c3><a6>ringa,No g<c3><a5>r det rett veg Den <c3><b8>konomiske veksten,petroleum*
doc_2334,95,95,til dem som trenger det mest De kutter,petroleumsrelatert,forskning et angrep p<c3><a5> norske arbeidsplasser De kutter,petroleum*
doc_2355,320,320,utdanningsbudsjett <c3><a5> flytte forskningsinnsatsen fra bare olje og,petroleum,og over p<c3><a5> fornybare n<c3><a6>ringer p<c3><a5> framtidens n<c3><a6>ringer,petroleum*
doc_2355,376,376,framtidens generasjoner Vi foresl<c3><a5>r <c3><a5> flytte forskning fra,petroleum,og gammeldags teknologi over p<c3><a5> fornybar teknologi og,petroleum*
doc_2362,73,73,kr og mrd kr i <c3><b8>kte inntekter fra,petroleumsvirksomheten,sammenlignet med nasjonalbudsjettet for Overf<c3><b8>ringene til Statens pensjonsfond,petroleum*
doc_2363,64,64,til Arbeidstilsynet Nav Kontroll skatteetaten politiet UDI og,Petroleumstilsynet,S<c3><a5> m<c3><a5> vi s<c3><b8>rge for en effektiv grensekontroll,petroleum*
doc_2429,597,597,ulike svar p<c3><a5> om det ogs<c3><a5> vil gjelde,petroleumsregimet,If<c3><b8>lge mandatet skal det ikke gj<c3><b8>re det S<c3><a5>,petroleum*
doc_2433,27,27,at jeg som representant for oljefylket Rogaland foretrekker,petroleumsbl<c3><a5>,I replikkordvekslingen i dag nevnte representanten Gahr St<c3><b8>re,petroleum*
doc_2436,263,263,Vester<c3><a5>len og Senja og at det ikke iverksettes,petroleumsvirksomhet,ved Jan Mayen iskanten Skagerrak eller p<c3><a5> M<c3><b8>refeltene,petroleum*
doc_2457,74,74,Gr<c3><b8>ne industriklynger skal etablerast ein stabil og langsiktig,petroleumspolitikk,skal f<c3><b8>rast vidare Noreg skal vera blant dei,petroleum*
doc_2484,65,65,p<c3><a5> forsking enkeltsatsinga p<c3><a5> forsking har g<c3><a5>tt til,petroleumsrelatert,forsking Ser ein p<c3><a5> innovasjonst<c3><b8>tte og verkemiddel er,petroleum*
doc_2543,87,87,milliardane fr<c3><a5> fellesskapet til <c3><a5> halde liv i,petroleumsn<c3><a6>ringa,<e2><80><93> som er negativ for klima og milj<c3><b8>,petroleum*
doc_2543,208,208,blir subsidiert og det blir brukt milliardar p<c3><a5>,petroleumsprosjekt,det knapt finst l<c3><b8>nsemd i Det er ein,petroleum*
doc_2543,223,223,er ein politikk for <c3><a5> vere avhengig av,petroleum,ikkje for eit gr<c3><b8>nt skifte Samla sett f<c3><b8>rer,petroleum*
doc_2551,78,78,regjeringen har vernet Lofoten Vester<c3><a5>len og Senja fra,petroleumsvirksomhet,for denne stortingsperioden I tillegg skal det heller,petroleum*
doc_2551,89,89,stortingsperioden I tillegg skal det heller ikke v<c3><a6>re,petroleumsvirksomhet,ved Jan Mayen iskanten Skagerrak eller p<c3><a5> M<c3><b8>refeltene,petroleum*
doc_2551,208,208,opptatt av <c3><a5> f<c3><b8>re en ansvarlig og forutsigbar,petroleumspolitikk,i m<c3><b8>te med klimautfordringene For <c3><a5> begrense klimagassutslippene,petroleum*
doc_2551,218,218,m<c3><b8>te med klimautfordringene For <c3><a5> begrense klimagassutslippene fra,petroleumssektoren,har det i flere ti<c3><a5>r v<c3><a6>rt flere virkemidler,petroleum*
doc_2551,369,369,utvalget I Jel<c3><b8>ya-plattformen sl<c3><a5>r vi ogs<c3><a5> fast at,petroleumsselskapene,skal synliggj<c3><b8>re klimarisiko i sine utbyggingsplaner ved at,petroleum*
doc_2569,22,22,definitivt ikke s<c3><a5>nn at det ikke <c3><a5> ha,petroleumsaktivitet,i Lofoten Vester<c3><a5>len og Senja Jan Mayen iskanten,petroleum*
doc_2569,124,124,m<c3><b8>te en utvikling hvor vi ogs<c3><a5> vet at,petroleumssektoren,over tid kommer til <c3><a5> f<c3><a5> mindre betydning,petroleum*
doc_2570,57,57,en av verdens aller st<c3><b8>rste eksport<c3><b8>rer av klimaskadelig,petroleum,Denne strategien har sl<c3><a5>tt feil gang p<c3><a5> gang,petroleum*
doc_2592,1570,1570,politikk for <c3><a5> h<c3><a5>ndtere klimaendringene Norsk industri og,petroleumssektor,deltar allerede i EUs kvotesystem for utslippsreduksjoner N<c3><a5>,petroleum*
doc_2612,137,137,forslagsstilleren dit hen at vi skal fase ut,petroleumsindustrien,mye raskere og s<c3><a5> skal vi bruke v<c3><a5>rt,petroleum*
doc_2613,78,78,for at Norge nettopp skal n<c3><a5> sine Paris-m<c3><a5>l,Petroleumsn<c3><a6>ringen,er Norges st<c3><b8>rste n<c3><a6>ring m<c3><a5>lt i verdiskaping i,petroleum*
doc_2613,170,170,se p<c3><a5> muligheten for <c3><a5> f<c3><a5> en ny,petroleumsmelding,At det <c3><a5> innhente mer kunnskap om Norges,petroleum*
doc_2613,223,223,H<c3><b8>yre og Fremskrittspartiet forslag i Stortinget om en,petroleumsmelding,under henvisning til at det var vanlig <c3><a5>,petroleum*
doc_2613,356,356,sagt det bedre selv Stoltenberg-regjeringen la fram en,petroleumsmelding,i Forskningsr<c3><a5>dets administrerende direkt<c3><b8>r uttalte da at denne,petroleum*
doc_2613,368,368,direkt<c3><b8>r uttalte da at denne klart fikk fram,petroleumsvirksomhetens,betydning for norsk verdiskaping n<c3><a5> og i framtiden,petroleum*
doc_2614,44,44,d<c3><a5> veit at Noreg i sin produksjon av,petroleum,har eit CO fotavtrykk som ligg p<c3><a5> om,petroleum*
doc_2615,236,236,m<c3><a5> heller ikke undersl<c3><a5> det faktum at norsk,petroleumsn<c3><a6>ring,ogs<c3><a5> har bidratt til <e2><80><93> og fortsatt bidrar,petroleum*
doc_2618,25,25,velst<c3><a5>ande Likevel har det vore slik at dei,petroleumsressursane,vi har funne har gjort Noreg til eit,petroleum*
doc_2618,121,121,ville ha vore ei stor omlegging av norsk,petroleumspolitikk,Men det er n<c3><b8>dvendig <c3><a5> tenkje nytt rundt,petroleum*
doc_2618,133,133,n<c3><b8>dvendig <c3><a5> tenkje nytt rundt delar av norsk,petroleumspolitikk,B<c3><a5>de Parisavtalen og den sterke auken i fornybar,petroleum*
doc_2620,6,6,Statsr<c3><a5>d Terje S<c3><b8>viknes Hovedm<c3><a5>let i,petroleumspolitikken,er <c3><a5> legge til rette for en l<c3><b8>nnsom,petroleum*
doc_2620,318,318,vi ogs<c3><a5> her skiller mellom utslipp knyttet til,petroleumsvirksomhet,p<c3><a5> norsk sokkel alts<c3><a5> produksjon og det som,petroleum*
doc_2620,369,369,det bygger b<c3><a5>de Klimakonvensjonen Kyotoprotokollen og Parisavtalen p<c3><a5>,Petroleumspolitikken,som har v<c3><a6>rt f<c3><b8>rt s<c3><a5> langt har gitt,petroleum*
doc_2620,635,635,skal hit Det er bred enighet om norsk,petroleumspolitikk,Det gir seg ogs<c3><a5> utslag i innstillingen i,petroleum*
doc_2621,41,41,jeg synes er mer interessant enn <c3><a5> diskutere,petroleumsn<c3><a6>ringen,og det gj<c3><b8>r vi ogs<c3><a5> Vi gj<c3><b8>r det,petroleum*
doc_2621,72,72,dag stemmer for dette forslaget om en ny,petroleumsmelding,er ikke f<c3><b8>rst og fremst at de <c3><b8>nsker,petroleum*
doc_2621,160,160,dette kommer det et forslag om en ny,petroleumsmelding,i lys av klimautfordringene man st<c3><a5>r overfor og,petroleum*
doc_2621,213,213,ansvarlig parti og som i hvert fall tar,petroleumsn<c3><a6>ringen,p<c3><a5> alvor at de i det minste kan,petroleum*
doc_2621,297,297,svare p<c3><a5> i en slik ny melding I,petroleumsmeldingen,som de r<c3><b8>d-gr<c3><b8>nne la frem i som jeg,petroleum*
doc_2622,50,50,av klimahensyn Vi vet at det som norsk,petroleumsn<c3><a6>ring,bidrar med gj<c3><b8>r en forskjell for klimaet i,petroleum*
doc_2622,243,243,og vil ha den kunnskapen gjennom en ny,petroleumsmelding,lurer jeg lite granne p<c3><a5> hva hun vil,petroleum*
doc_2622,315,315,eller mindre inneb<c3><a6>rer at vi skal legge ned,petroleumsn<c3><a6>ringen,Da finner representanten Haukeland Liadal det form<c3><a5>lstjenlig <c3><a5>,petroleum*
doc_2622,328,328,Liadal det form<c3><a5>lstjenlig <c3><a5> be om en ny,petroleumsmelding,<e2><80><93> p<c3><a5> bakgrunn av klimautfordringene og markedssituasjonen Heldigvis,petroleum*
doc_2622,349,349,flertall for en stabil og forutsigbar politikk i,petroleumsn<c3><a6>ringen,Jeg h<c3><a5>per virkelig at Arbeiderpartiet vil fortsette den,petroleum*
doc_2624,77,77,forslag om at man m<c3><a5> ha en ny,petroleumsmelding,Den vil da se p<c3><a5> ny kunnskap som,petroleum*
doc_2624,185,185,utredes Halleland Da er v<c3><a5>rt forslag en ny,petroleumsmelding,<e2><80><93> som f<c3><a5>r st<c3><b8>tte av Arbeiderpartiet SV og,petroleum*
doc_2624,228,228,Gr<c3><b8>nnes forslag om at det trengs en ny,petroleumsmelding,i lys av en helt ny markedssituasjon og,petroleum*
doc_2625,23,23,viste hun til at man n<c3><a5> <c3><b8>nsker en,petroleumsmelding,Hun viste ogs<c3><a5> til at det var et,petroleum*
doc_2625,73,73,regjering og styrer etter en syv <c3><a5>r gammel,petroleumsmelding,S<c3><a5> pr<c3><b8>ver man <c3><a5> s<c3><a5> tvil om hva,petroleum*
doc_2625,86,86,s<c3><a5> tvil om hva Arbeiderpartiet egentlig mener om,petroleumspolitikken,For dem som er i tvil synes jeg,petroleum*
doc_2625,159,159,det hvis vi ikke skal f<c3><a5> opp en,petroleumsmelding,Da er vi n<c3><b8>dt til <c3><a5> ta de,petroleum*
doc_2625,188,188,8-forslaget Da er det anledning til <c3><a5> diskutere,petroleumspolitikk,i bredeste forstand,petroleum*
doc_2626,63,63,forslaget vi diskuterer men ogs<c3><a5> forslaget om en,petroleumsmelding,For en ukes tid siden var vi i,petroleum*
doc_2626,152,152,f<c3><a5>r med seg Arbeiderpartiet p<c3><a5> slep for en,petroleumsmelding,If<c3><b8>lge Arbeiderpartiet skal de utvinne mer Hvordan dette,petroleum*
doc_2627,290,290,Helt avslutningsvis til Arbeiderpartiets forslag om en egen,petroleumsmelding,Jeg har redegjort for regjeringens forslag om <c3><a5>,petroleum*
doc_2627,341,341,hvorfor det kan v<c3><a6>re naturlig med en egen,petroleumsmelding,n<c3><a5> Det vises til fallet i oljeprisen og,petroleum*
doc_2627,372,372,da Arbeiderpartiet argumenterte sterkt mot en slik egen,petroleumsmelding,S<c3><a5> hva er det som har endret seg,petroleum*
doc_2628,65,65,fremmet dette forslaget ikke bare det om ny,petroleumsmelding,men hele representantforslaget Han er veldig tydelig <e2><80><93>,petroleum*
doc_2630,44,44,i 2010<e2><80><93>2011 En n<c3><a6>ring for framtida <e2><80><93> om,petroleumsvirksomheten,Det som kjennetegner norsk petroleumspolitikk er at man,petroleum*
doc_2630,49,49,framtida <e2><80><93> om petroleumsvirksomheten Det som kjennetegner norsk,petroleumspolitikk,er at man har v<c3><a6>rt enig om de,petroleum*
doc_2630,133,133,fikk diskutert i Stortinget de store linjene rundt,petroleumspolitikken,Tilsvarende vil vi i denne perioden fremme en,petroleum*
doc_2631,17,17,ha en generell og god debatt om norsk,petroleumsn<c3><a6>ring,og det bidrar vi til ogs<c3><a5> i det,petroleum*
doc_2631,170,170,imot behovet for <c3><a5> ha en ny generell,petroleumsmelding,S<c3><a5> hva er det som har endret seg,petroleum*
doc_2635,154,154,produksjon Vi har en h<c3><b8>y skattesats p<c3><a5> norsk,petroleumsvirksomhet,nettopp fordi det er v<c3><a5>re felles resurser vi,petroleum*
doc_2721,56,56,til b<c3><a5>de husholdningene og industrien Senere var det,petroleumsressursene,p<c3><a5> norsk sokkel som l<c3><b8>ftet oss opp i,petroleum*
doc_2781,177,177,som er v<c3><a5>re egne m<c3><a5>l N<c3><a5>r det gjelder,petroleumspolitikken,har vi f<c3><a5>tt satt av viktige naturomr<c3><a5>der <e2><80><93>,petroleum*
doc_2818,165,165,en s<c3><a5>kalt MoU-avtale og er knyttet til fagfeltene,petroleumsteknologi,og basisfagene matematikk fysikk og kjemi Avtalen ble,petroleum*
doc_2891,460,460,Og neste gang vi lager en oljemelding en,petroleumsmelding,skal den ikke hete En n<c3><a6>ring for framtida,petroleum*
doc_2967,82,82,at Norge kom til <c3><a5> fase inn store,petroleumsinntekter,i norsk <c3><b8>konomi Det er ikke lenger tilfellet,petroleum*
doc_3104,41,41,regjeringen om <c3><a5> utarbeide en ny forskrift i,petroleumsloven,som fastsl<c3><a5>r at i s<c3><a6>rlig verdifulle og s<c3><a5>rbare,petroleum*
doc_3104,261,261,gjort tilgjengelig for nominasjon <e2><80><93> og ut fra,petroleumsloven,<c2><a7> 10-13 som regulerer tilbakekall av en tillatelse,petroleum*
doc_3105,69,69,fornybarsamfunnet Regjeringa vil vidaref<c3><b8>ra ein stabil og langsiktig,petroleumspolitikk,og leitepolitikken skal bidra til dette Gass fr<c3><a5>,petroleum*
doc_3105,195,195,<c3><b8>nskjer difor <c3><a5> f<c3><b8>ra ein f<c3><b8>reseieleg n<c3><a6>rings og,petroleumspolitikk,Dette er ein avgjerande eigenskap ved regulering av,petroleum*
doc_3105,308,308,teknologi og leggja til rette for at norsk,petroleumsindustri,<c3><b2>g framover skal vera leiande p<c3><a5> helse milj<c3><b8>,petroleum*
doc_3106,8,8,Terje Halleland FrP I Norges forvaltning av,petroleumspolitikken,har alltid hensynet til det ytre milj<c3><b8> og,petroleum*
doc_3106,66,66,det bred politisk enighet om den politikken Norsk,petroleumspolitikk,ligger fast og det gleder meg Vi har,petroleum*
doc_3106,96,96,foreg<c3><a5>r i omr<c3><a5>der som tilsier strengere krav Ingen,petroleumsvirksomhet,gjennomf<c3><b8>res p<c3><a5> norsk sokkel uten at den kan,petroleum*
doc_3106,174,174,alts<c3><a5> ikke s<c3><a5>nn at det ikke kan utf<c3><b8>res,petroleumsaktivitet,skipsfart eller fiske i disse omr<c3><a5>dene som er,petroleum*
doc_3106,237,237,vil v<c3><a6>re risiko forbundet med enhver aktivitet og,petroleumssektoren,er ikke noe unntak Men det har gjennom,petroleum*
doc_3106,388,388,et omr<c3><a5>de som ble <c3><a5>pnet av Stortinget for,petroleumsvirksomhet,i og har v<c3><a6>rt tilgjengelig for nominasjon og,petroleum*
doc_3107,8,8,Ole Andr<c3><a9> Myhrvold Sp Norsk olje og,petroleumsn<c3><a6>ring,m<c3><a5> ses i et historisk lys Vi har,petroleum*
doc_3107,92,92,seg b<c3><a6>rekraftig Senterpartiet er samtidig klare p<c3><a5> at,petroleumsn<c3><a6>ringen,ogs<c3><a5> m<c3><a5> ha strenge milj<c3><b8>krav knyttet til seg,petroleum*
doc_3107,183,183,<c3><b8>nsker ikke <c3><a5> reversere Jeg gjentar at norsk,petroleumsindustri,er blant de reneste den er blant de,petroleum*
doc_3107,239,239,ha Med de forutsetningene vi har for norsk,petroleumsindustri,mener vi at dette er innenfor gode trygge,petroleum*
doc_3109,77,77,og at ingen av SVO-omr<c3><a5>da m<c3><a5> opnast for,petroleumsaktivitet,Dei fleste tildelingane av oljeblokker i SVO-omr<c3><a5>de har,petroleum*
doc_3109,180,180,n<c3><a5>r det handlar om b<c3><a5>de gyteomr<c3><a5>de og oppvekstomr<c3><a5>de,Petroleumsaktiviteten,i desse omr<c3><a5>da blei lyste ut i strid,petroleum*
doc_3109,192,192,blei lyste ut i strid med milj<c3><b8>faglege r<c3><a5>d,Petroleumslova,<c2><a7> 10-13 som regulerer tilbakekall ved eit utvinningsl<c3><b8>yve,petroleum*
doc_3109,313,313,med Aichi-m<c3><a5>la Det blir lyst ut stadig fleire,petroleumslisensar,i SVO-omr<c3><a5>de inkludert omr<c3><a5>de som <c3><b2>g er p<c3><a5>,petroleum*
doc_3109,357,357,med marine verneomr<c3><a5>de og dei m<c3><a5> vernast fr<c3><a5>,petroleumsaktivitet,n<c3><a5>r milj<c3><b8>faglege r<c3><a5>d tilseier det Eg synest det,petroleum*
doc_3109,390,390,havomr<c3><a5>da v<c3><a5>re Vi har eit kompromiss i norsk,petroleumsverksemd,<e2><80><93> ein skal vege ulike omsyn mot kvarandre,petroleum*
doc_3110,277,277,forhandle fram en reform av norsk milj<c3><b8> og,petroleumspolitikk,Men da m<c3><a5> de sette makt bak kravene,petroleum*
doc_3110,350,350,i et par uheldige innledende formuleringer om <c3><b8>konomisk,petroleumsaktivitet,i SVO-omr<c3><a5>det som vi ikke er enig i,petroleum*
doc_3111,16,16,v<c3><a6>rt inne p<c3><a5> har det norske forvaltningsregimet for,petroleumsvirksomhet,gradvis utviklet seg gjennom mer enn <c3><a5>r med,petroleum*
doc_3111,81,81,var inne p<c3><a5> er det slik at ingen,petroleumsaktivitet,p<c3><a5> norsk sokkel gjennomf<c3><b8>res med mindre den kan,petroleum*
doc_3111,272,272,knyttet til tildelingen i TFO <c3><a5>pnet Stortinget for,petroleumsvirksomhet,i dette omr<c3><a5>det i Blokkene har v<c3><a6>rt tilgjengelige,petroleum*
doc_3111,294,294,den gang og det er fastsatt rammer for,petroleumsvirksomheten,i dette omr<c3><a5>det inkludert begrensninger p<c3><a5> leteboring i,petroleum*
doc_3111,309,309,leteboring i oljef<c3><b8>rende lag Stortinget behandlet rammene for,petroleumsvirksomheten,i dette spesifikke omr<c3><a5>det sist gang i gjennom,petroleum*
doc_3111,329,329,for Norskehavet Rammene for hvor det kan v<c3><a6>re,petroleumsvirksomhet,i tidligere forvaltningsplan fra ble da videref<c3><b8>rt Det,petroleum*
doc_3111,354,354,slik at regjeringen har <c3><a5>pnet nye SVO-er for,petroleumsvirksomhet,slik representantene skriver i det opprinnelige representantforslaget Som,petroleum*
doc_3111,375,375,er det Stortinget som <c3><a5>pner nye arealer for,petroleumsvirksomhet,p<c3><a5> norsk sokkel Det er ogs<c3><a5> grunn til,petroleum*
doc_3111,393,393,understreke at en viktig egenskap ved reguleringen av,petroleumsvirksomheten,p<c3><a5> norsk sokkel og et viktig konkurransefortrinn for,petroleum*
doc_3111,473,473,om den langsiktige faktabaserte og ikke minst forutsigbare,petroleumspolitikken,som er etablert for norsk sokkel Jeg vil,petroleum*
doc_3114,16,16,vi har ulike faser av myndighetsbehandlinger knyttet til,petroleumsvirksomhet,p<c3><a5> norsk sokkel N<c3><a5>r vi er i behandlinger,petroleum*
doc_3114,37,37,omhandler det arealer som er formelt <c3><a5>pnet for,petroleumsvirksomhet,av Stortinget gjennom tidligere <c3><a5>pningsvedtak Da er det,petroleum*
